,hid_dim,final_dim,num_layers,num_epochs,lr,test_loss,preds
1065,100.0,30.0,4.0,50.0,5e-07,6.520001220703125,"[80.1875991821289, 79.60954284667969, 79.89553833007812, 79.92089080810547, 79.55046081542969, 79.50064849853516, 80.47283935546875, 80.13490295410156, 80.24992370605469, 80.29891967773438]"
1066,100.0,30.0,4.0,50.0,1e-06,3.387401580810547,"[87.96363067626953, 87.22713470458984, 89.28031921386719, 87.31787872314453, 88.14263916015625, 86.694580078125, 88.99213409423828, 86.98979949951172, 87.43692779541016, 87.74238586425781]"
1067,100.0,30.0,4.0,50.0,5e-06,86.30662002563477,"[0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848, 0.16838611662387848]"
1068,100.0,30.0,4.0,50.0,1e-05,7.917906951904297,"[78.73265838623047, 78.14603424072266, 78.6902847290039, 78.4200668334961, 78.26519012451172, 78.00794219970703, 79.15455627441406, 78.56346130371094, 78.74226379394531, 78.84855651855469]"
1069,100.0,30.0,4.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1070,100.0,30.0,4.0,60.0,5e-07,4.141085815429688,"[83.23875427246094, 82.53715515136719, 83.7967529296875, 82.82133483886719, 83.14219665527344, 82.46574401855469, 84.35923767089844, 82.98177337646484, 83.3737564086914, 83.53034210205078]"
1071,100.0,30.0,4.0,60.0,1e-06,3.3834716796875,"[85.3370590209961, 84.7168960571289, 85.28215026855469, 84.99162292480469, 84.78843688964844, 84.49240112304688, 85.66775512695312, 85.0772933959961, 85.24601745605469, 85.35264587402344]"
1072,100.0,30.0,4.0,60.0,5e-06,5.200093078613281,"[91.84642028808594, 91.1527328491211, 91.98731994628906, 91.44439697265625, 91.3798599243164, 90.93020629882812, 92.42894744873047, 91.54743957519531, 91.78850555419922, 91.90959930419922]"
1073,100.0,30.0,4.0,60.0,1e-05,18.102716064453126,"[68.55044555664062, 68.0407943725586, 68.40863037109375, 68.29743957519531, 68.06311798095703, 67.9197998046875, 68.85855102539062, 68.42881774902344, 68.56021881103516, 68.59510803222656]"
1074,100.0,30.0,4.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1075,100.0,30.0,5.0,20.0,5e-07,12.429327392578125,"[74.23764038085938, 73.76676940917969, 73.9976806640625, 74.03822326660156, 73.68727111816406, 73.58944702148438, 74.36661529541016, 74.19082641601562, 74.25640106201172, 74.32593536376953]"
1076,100.0,30.0,5.0,20.0,1e-06,14.441851043701172,"[72.08472442626953, 71.46475219726562, 72.58504486083984, 71.69168090820312, 71.95773315429688, 71.34861755371094, 73.04386901855469, 71.77497100830078, 72.12555694580078, 72.25462341308594]"
1077,100.0,30.0,5.0,20.0,5e-06,3.3750579833984373,"[85.89797973632812, 85.25997161865234, 85.98358917236328, 85.53102111816406, 85.43462371826172, 85.03752899169922, 86.37581634521484, 85.61600494384766, 85.82420349121094, 85.94132232666016]"
1078,100.0,30.0,5.0,20.0,1e-05,86.61989059448243,"[-0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674, -0.1448785811662674]"
1079,100.0,30.0,5.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1080,100.0,30.0,5.0,30.0,5e-07,8.657898712158204,"[77.98780059814453, 77.43669891357422, 77.8255844116211, 77.72321319580078, 77.49319458007812, 77.3197250366211, 78.30764770507812, 77.89198303222656, 78.0375747680664, 78.14767456054688]"
1081,100.0,30.0,5.0,30.0,1e-06,5.022040557861328,"[82.14466857910156, 81.52562713623047, 82.00888061523438, 81.82743072509766, 81.55409240722656, 81.36358642578125, 82.53498840332031, 81.97309875488281, 82.13333129882812, 82.16056823730469]"
1082,100.0,30.0,5.0,30.0,5e-06,3.370286560058594,"[85.07425689697266, 84.46967315673828, 84.77953338623047, 84.87083435058594, 84.56454467773438, 84.5289535522461, 85.66070556640625, 85.26961517333984, 85.43827819824219, 85.5047607421875]"
1083,100.0,30.0,5.0,30.0,1e-05,7.024345397949219,"[79.64999389648438, 79.12041473388672, 79.42556762695312, 79.40846252441406, 79.08155822753906, 78.9532699584961, 79.86642456054688, 79.572265625, 79.67506408691406, 79.75360870361328]"
1084,100.0,30.0,5.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1085,100.0,30.0,5.0,40.0,5e-07,6.071147918701172,"[80.79163360595703, 80.18560791015625, 79.95345306396484, 80.59920501708984, 79.84302520751953, 80.24425506591797, 80.91959381103516, 80.98912811279297, 81.0298080444336, 80.962158203125]"
1086,100.0,30.0,5.0,40.0,1e-06,4.73828353881836,"[82.4350814819336, 81.74504852294922, 82.43962860107422, 82.06680297851562, 81.99028015136719, 81.7090835571289, 83.20262908935547, 82.31291961669922, 82.5570297241211, 82.62500762939453]"
1087,100.0,30.0,5.0,40.0,5e-06,3.535533142089844,"[88.48042297363281, 87.84927368164062, 88.05369567871094, 88.21400451660156, 87.75830078125, 87.76010131835938, 88.80763244628906, 88.4852066040039, 88.60661315917969, 88.64524841308594]"
1088,100.0,30.0,5.0,40.0,1e-05,12.054932403564454,"[74.64203643798828, 74.09716796875, 74.60717010498047, 74.32962036132812, 74.15824890136719, 73.88816833496094, 74.91853332519531, 74.38848876953125, 74.53785705566406, 74.63346862792969]"
1089,100.0,30.0,5.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1090,100.0,30.0,5.0,50.0,5e-07,7.77099380493164,"[78.9957046508789, 78.45095825195312, 78.85874938964844, 78.69385528564453, 78.3687744140625, 78.1633529663086, 79.09353637695312, 78.7276382446289, 78.82048797607422, 78.8670883178711]"
1091,100.0,30.0,5.0,50.0,1e-06,9.30379867553711,"[77.36791229248047, 76.78185272216797, 77.14302825927734, 77.0854263305664, 76.75577545166016, 76.67975616455078, 77.7393798828125, 77.29232788085938, 77.4269790649414, 77.43965911865234]"
1092,100.0,30.0,5.0,50.0,5e-06,10.75003433227539,"[75.91523742675781, 75.3671875, 75.90992736816406, 75.61627197265625, 75.45895385742188, 75.1759033203125, 76.27403259277344, 75.71121215820312, 75.86917114257812, 75.95184326171875]"
1093,100.0,30.0,5.0,50.0,1e-05,10.305280303955078,"[76.31068420410156, 75.74134063720703, 76.32896423339844, 76.00910949707031, 75.90721130371094, 75.62290954589844, 76.7987289428711, 76.1646957397461, 76.3531494140625, 76.46048736572266]"
1094,100.0,30.0,5.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1095,100.0,30.0,5.0,60.0,5e-07,6.207061004638672,"[80.55886840820312, 80.04694366455078, 80.52733612060547, 80.30431365966797, 80.11255645751953, 79.80671691894531, 80.78742980957031, 80.38783264160156, 80.51432037353516, 80.64688873291016]"
1096,100.0,30.0,5.0,60.0,1e-06,5.497010040283203,"[81.47327423095703, 81.04158020019531, 80.89360809326172, 81.38287353515625, 80.75019073486328, 80.89431762695312, 81.34993743896484, 81.62362670898438, 81.57147979736328, 81.64163970947266]"
1097,100.0,30.0,5.0,60.0,5e-06,13.516398620605468,"[73.1312026977539, 72.61019897460938, 73.09680938720703, 72.85357666015625, 72.69794464111328, 72.44664764404297, 73.4612808227539, 72.96336364746094, 73.11125946044922, 73.21381378173828]"
1098,100.0,30.0,5.0,60.0,1e-05,4.529351043701172,"[90.95305633544922, 90.2659683227539, 90.82349395751953, 90.60250854492188, 90.33605194091797, 90.12861633300781, 91.44921875, 90.81071472167969, 90.99893188476562, 91.06437683105469]"
1099,100.0,30.0,5.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1100,100.0,30.0,6.0,20.0,5e-07,4.976114654541016,"[82.2859878540039, 81.64958190917969, 82.3725814819336, 81.89596557617188, 81.75090789794922, 81.37533569335938, 82.70506286621094, 81.91251373291016, 82.11415100097656, 82.15399169921875]"
1101,100.0,30.0,6.0,20.0,1e-06,9.331500244140624,"[77.36549377441406, 76.80043029785156, 77.36149597167969, 77.0399398803711, 76.87989044189453, 76.57821655273438, 77.6847152709961, 77.10326385498047, 77.2638168334961, 77.35781860351562]"
1102,100.0,30.0,6.0,20.0,5e-06,3.771992492675781,"[84.36609649658203, 83.78797912597656, 84.09798431396484, 84.06770324707031, 83.67284393310547, 83.54302978515625, 84.48290252685547, 84.16547393798828, 84.2679672241211, 84.32660675048828]"
1103,100.0,30.0,6.0,20.0,1e-05,4.460045623779297,"[83.07640838623047, 82.48133087158203, 82.88581848144531, 82.78157806396484, 82.4838638305664, 82.32588958740234, 83.38633728027344, 82.9478988647461, 83.08700561523438, 83.16497802734375]"
1104,100.0,30.0,6.0,20.0,5e-05,19.010389709472655,"[105.76069641113281, 105.0052261352539, 105.38050842285156, 105.41336059570312, 104.92694854736328, 104.84747314453125, 106.11746215820312, 105.67951202392578, 105.830078125, 105.89271545410156]"
1105,100.0,30.0,6.0,30.0,5e-07,5.989037322998047,"[80.92909240722656, 80.38971710205078, 80.75792694091797, 80.64331817626953, 80.31373596191406, 80.12712860107422, 81.0363998413086, 80.71648406982422, 80.80750274658203, 80.89258575439453]"
1106,100.0,30.0,6.0,30.0,1e-06,8.21075897216797,"[78.4837646484375, 77.90399932861328, 78.43075561523438, 78.15325927734375, 77.99557495117188, 77.70317077636719, 78.83519744873047, 78.23360443115234, 78.40189361572266, 78.50127410888672]"
1107,100.0,30.0,6.0,30.0,5e-06,10.504413604736328,"[76.13153076171875, 75.58269500732422, 75.90019989013672, 75.88642120361328, 75.57511138916016, 75.50049591064453, 76.48047637939453, 76.12712860107422, 76.2403564453125, 76.28153228759766]"
1108,100.0,30.0,6.0,30.0,1e-05,16.94360809326172,"[69.6963882446289, 69.17376708984375, 69.57392120361328, 69.43547058105469, 69.22183990478516, 69.068603515625, 70.05252838134766, 69.5860366821289, 69.72946166992188, 69.77598571777344]"
1109,100.0,30.0,6.0,30.0,5e-05,86.00129165649415,"[0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602, 0.4737136960029602]"
1110,100.0,30.0,6.0,40.0,5e-07,5.999958038330078,"[80.91121673583984, 80.27020263671875, 81.25675964355469, 80.45964813232422, 80.53598022460938, 79.9317626953125, 81.38116455078125, 80.36907958984375, 80.6122055053711, 80.74091339111328]"
1111,100.0,30.0,6.0,40.0,1e-06,5.944570922851563,"[80.97200012207031, 80.41726684570312, 80.9101791381836, 80.6557846069336, 80.43199157714844, 80.1409683227539, 81.17032623291016, 80.69103240966797, 80.82395935058594, 80.93086242675781]"
1112,100.0,30.0,6.0,40.0,5e-06,11.582093048095704,"[75.08998107910156, 74.53775024414062, 75.12786865234375, 74.77181243896484, 74.65451049804688, 74.33528137207031, 75.44829559326172, 74.84175109863281, 75.0087661743164, 75.1131362915039]"
1113,100.0,30.0,6.0,40.0,1e-05,7.067592620849609,"[79.60123443603516, 79.04308319091797, 79.32019805908203, 79.35321807861328, 78.9949951171875, 78.92727661132812, 79.87200164794922, 79.5605697631836, 79.67282104492188, 79.728759765625]"
1114,100.0,30.0,6.0,40.0,5e-05,20.076361846923827,"[66.56353759765625, 66.09989929199219, 66.42754364013672, 66.33856964111328, 66.10604858398438, 65.96381378173828, 66.8088150024414, 66.46746063232422, 66.5753173828125, 66.63545989990234]"
1115,100.0,30.0,6.0,50.0,5e-07,4.539405059814453,"[83.21846771240234, 82.5909423828125, 83.36405944824219, 82.73580169677734, 82.71089172363281, 82.10627746582031, 83.4717788696289, 82.52230072021484, 82.73326110839844, 82.8770751953125]"
1116,100.0,30.0,6.0,50.0,1e-06,9.914410400390626,"[76.78589630126953, 76.17259979248047, 76.89688873291016, 76.41024017333984, 76.27740478515625, 75.9764404296875, 77.21192169189453, 76.47710418701172, 76.65654754638672, 76.74093627929688]"
1117,100.0,30.0,6.0,50.0,5e-06,11.407632446289062,"[75.2933578491211, 74.72001647949219, 75.35314178466797, 74.94413757324219, 74.8213882446289, 74.49345397949219, 75.66038513183594, 74.98845672607422, 75.16051483154297, 75.23890686035156]"
1118,100.0,30.0,6.0,50.0,1e-05,10.261324310302735,"[76.41510009765625, 75.85697174072266, 76.15375518798828, 76.15381622314453, 75.82344055175781, 75.7468032836914, 76.6927719116211, 76.3344497680664, 76.45702362060547, 76.5027084350586]"
1119,100.0,30.0,6.0,50.0,5e-05,17.972518920898438,"[68.67291259765625, 68.1549072265625, 68.54058837890625, 68.40946960449219, 68.1801528930664, 68.04859924316406, 69.01239776611328, 68.56478881835938, 68.69796752929688, 68.74311065673828]"
1120,100.0,30.0,6.0,60.0,5e-07,10.596076202392577,"[76.18415069580078, 75.71717071533203, 75.53352355957031, 76.01305389404297, 75.34130859375, 75.53292083740234, 75.96569061279297, 76.17692565917969, 76.1517562866211, 76.17282104492188]"
1121,100.0,30.0,6.0,60.0,1e-06,3.836762237548828,"[84.10813903808594, 83.48640441894531, 84.31758880615234, 83.7206039428711, 83.7080078125, 83.2087631225586, 84.59012603759766, 83.74016571044922, 83.96004486083984, 84.08770751953125]"
1122,100.0,30.0,6.0,60.0,5e-06,4.631201171875,"[82.74557495117188, 82.11795043945312, 82.84810638427734, 82.3836898803711, 82.30255889892578, 81.91890716552734, 83.24878692626953, 82.47618865966797, 82.68990325927734, 82.78945922851562]"
1123,100.0,30.0,6.0,60.0,1e-05,3.3738243103027346,"[86.6899642944336, 86.05570220947266, 86.57039642333984, 86.36134338378906, 86.10614776611328, 85.88589477539062, 87.08196258544922, 86.52193450927734, 86.68730926513672, 86.76799774169922]"
1124,100.0,30.0,6.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1125,125.0,10.0,2.0,20.0,5e-07,86.67434158325196,"[-0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693, -0.19933566451072693]"
1126,125.0,10.0,2.0,20.0,1e-06,86.32052841186524,"[0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813, 0.1544836163520813]"
1127,125.0,10.0,2.0,20.0,5e-06,86.49089279174805,"[-0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297, -0.0158814936876297]"
1128,125.0,10.0,2.0,20.0,1e-05,86.1601432800293,"[0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613, 0.31486746668815613]"
1129,125.0,10.0,2.0,20.0,5e-05,86.32552566528321,"[0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994, 0.14948008954524994]"
1130,125.0,10.0,2.0,30.0,5e-07,86.77285232543946,"[-0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448, -0.2978476285934448]"
1131,125.0,10.0,2.0,30.0,1e-06,86.16707077026368,"[0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023, 0.30794021487236023]"
1132,125.0,10.0,2.0,30.0,5e-06,86.63937606811524,"[-0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312, -0.16436883807182312]"
1133,125.0,10.0,2.0,30.0,1e-05,86.37751998901368,"[0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841, 0.0974912941455841]"
1134,125.0,10.0,2.0,30.0,5e-05,86.29562606811524,"[0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825, 0.17937880754470825]"
1135,125.0,10.0,2.0,40.0,5e-07,86.30754318237305,"[0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376, 0.16746553778648376]"
1136,125.0,10.0,2.0,40.0,1e-06,86.15700759887696,"[0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506, 0.3180042803287506]"
1137,125.0,10.0,2.0,40.0,5e-06,86.64803543090821,"[-0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518, -0.17302599549293518]"
1138,125.0,10.0,2.0,40.0,1e-05,86.54451217651368,"[-0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618, -0.06950214505195618]"
1139,125.0,10.0,2.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1140,125.0,10.0,2.0,50.0,5e-07,86.71173324584962,"[-0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677, -0.23672637343406677]"
1141,125.0,10.0,2.0,50.0,1e-06,86.26980819702149,"[0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703, 0.205198734998703]"
1142,125.0,10.0,2.0,50.0,5e-06,86.42230453491212,"[0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135, 0.052700139582157135]"
1143,125.0,10.0,2.0,50.0,1e-05,86.23763504028321,"[0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828, 0.2373696267604828]"
1144,125.0,10.0,2.0,50.0,5e-05,86.03190841674805,"[0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455, 0.44309744238853455]"
1145,125.0,10.0,2.0,60.0,5e-07,86.25480880737305,"[0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062, 0.22020074725151062]"
1146,125.0,10.0,2.0,60.0,1e-06,86.56554641723633,"[-0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611, -0.09054005146026611]"
1147,125.0,10.0,2.0,60.0,5e-06,86.28933181762696,"[0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984, 0.1856766641139984]"
